raw,rawZeroed,scaledZeroed,scaledZeroedAverage
482390,355592.09090909094,3228.974157896384,3203.463241790229
488605,361807.09090909094,3285.409818037252,3202.954185779368
484938,358140.09090909094,3252.1114164706287,3201.31187628732
479626,352828.09090909094,3203.875499066238,3198.5937024326836
479261,352463.09090909094,3200.561095856034,3196.9332318271554
485022,358224.09090909094,3252.8741832368128,3197.3039001532934
489455,362657.09090909094,3293.1282912664938,3198.8198082955173
486221,359423.09090909094,3263.761770768414,3198.9285933652654
483688,356890.09090909094,3240.760720545273,3198.0399700826615
487926,361128.09090909094,3279.2441200105986,3199.1828489539935
493298,366500.09090909094,3328.0248708194067,3202.424244488005
494849,368051.09090909094,3342.108814323588,3205.7727905915526
488393,361595.09090909094,3283.4847400083117,3206.909857906571
484442,357644.09090909094,3247.607460327448,3207.2656341196553
485800,359002.09090909094,3259.9388563807543,3209.1286011404914
489393,362595.09090909094,3292.565296748596,3212.524547750223
486926,360128.09090909094,3270.163563270314,3215.1046971424075
480386,353588.09090909094,3210.776722188854,3214.9808383484697
478737,351939.09090909094,3195.8028841241253,3214.673007474974
480506,353708.09090909094,3211.8663889976883,3216.0619694339684
484005,357207.09090909094,3243.6392570319435,3218.5447752578966
481025,354227.09090909094,3216.579197945896,3219.479164546472
476229,349431.09090909094,3173.0288478194916,3217.950362013678
478165,351367.09090909094,3190.608805668682,3217.2008528603355
484327,357529.09090909094,3246.563196302315,3218.9637521458944
491452,364654.09090909094,3311.2621630768417,3222.4456008223883
495164,368366.09090909094,3344.9691896967774,3225.762364977345
494179,367381.09090909094,3336.0248413075974,3227.906829257131
499003,372205.09090909094,3379.8294470227297,3231.717757309893
503292,376494.09090909094,3418.7759548818094,3237.514058288352
502285,375487.09090909094,3409.6318342443433,3243.308179933192
497387,370589.09090909094,3365.15526733043,3247.145623211636
495410,368612.09090909094,3347.2030066548878,3249.8690637891823
497640,370842.09090909094,3367.452648185722,3253.608255443697
500204,373406.09090909094,3390.7351956678112,3258.4808821905335
497922,371124.09090909094,3370.013365186482,3262.215533566678
493876,367078.09090909094,3333.2734326152913,3263.7425199881236
491845,365047.09090909094,3314.8308218757734,3265.177247953088
493780,366982.09090909094,3332.401699168224,3268.4691313825765
497578,370780.09090909094,3366.8896536678244,3272.902440794318
494105,367307.09090909094,3335.3528801088164,3276.1327580491065
489585,362787.09090909094,3294.308763642731,3277.1287135123816
489211,362413.09090909094,3290.9126354218643,3277.796316043927
492824,366026.09090909094,3323.720686924512,3280.67648703081
496878,370080.09090909094,3360.533263949625,3284.832839461973
492803,366005.09090909094,3323.529995232966,3287.49961736546
488707,361909.09090909094,3286.336034824761,3288.0469933257646
489530,362732.09090909094,3293.809333022015,3289.2848548206
494324,367526.09090909094,3337.341522034939,3292.5318802997913
495006,368208.09090909094,3343.534461731813,3295.825761451762
488323,361525.09090909094,3282.849101036492,3296.9032603145633
483892,357094.09090909094,3242.6131541202913,3296.047327036224
486156,359358.09090909094,3263.1715345802954,3296.2685293984173
491855,365057.09090909094,3314.9216274431765,3298.489451965957
490713,363915.09090909094,3304.5516316457715,3300.569262681751
484011,357213.09090909094,3243.693740372385,3300.3856538244627
480268,353470.09090909094,3209.7052164935008,3298.717192329003
481851,355053.09090909094,3224.0797378133707,3297.923551669902
490721,363923.09090909094,3304.624276099694,3299.2008227809906
488531,361733.09090909094,3284.737856838471,3299.310697517548
479473,352675.09090909094,3202.4861738849745,3296.799923578859
477297,350499.09090909094,3182.7268824181156,3293.6122849407493
480193,353395.09090909094,3209.024174737979,3292.1230736353427
486869,360071.09090909094,3269.645971536118,3292.5638438595165
483808,357010.09090909094,3241.8503873541076,3292.2020744789825
475991,349193.09090909094,3170.867675315304,3289.7681220503173
475953,349155.09090909094,3170.5226141591734,3287.7753030680938
481608,354810.09090909094,3221.873162525482,3287.997231874827
486730,359932.09090909094,3268.3837741492184,3289.448849675329
483854,357056.09090909094,3242.2680929641606,3290.056883754658
479766,352968.09090909094,3205.146777009878,3289.287034154216
483621,356823.09090909094,3240.1523232436743,3289.758496660172
491591,364793.09090909094,3312.5243604637412,3292.548406913057
498521,371723.09090909094,3375.4526186739126,3296.2452831731616
493646,366848.09090909094,3331.184904565026,3297.937717338416
486003,359205.09090909094,3261.7822093990317,3296.94811826486
487263,360465.09090909094,3273.2237108917902,3295.51320868876
492325,365527.09090909094,3319.18948911111,3295.17650164483
495789,368991.09090909094,3350.644537659455,3294.592803457564
492133,365335.09090909094,3317.4460222169755,3292.5662048042677
488104,361306.09090909094,3280.8604591103694,3289.9907773015884
491368,364570.09090909094,3310.499396310658,3288.897659881193
497180,370382.09090909094,3363.275592085191,3289.219111589799
496392,369594.09090909094,3356.120113373847,3288.9924608935607
488072,361274.09090909094,3280.5698812946803,3286.7891546060982
483302,356504.09090909094,3237.2556256435237,3284.133999815239
485535,358737.09090909094,3257.532508844579,3282.619181339825
490184,363386.09090909094,3299.7480171301613,3282.317525244913, STEADY, 3282.317525244915
489228,362430.09090909094,3291.067004886449,3281.4908313592773, STEADY, 3282.48908366926
483512,356714.09090909094,3239.162542558983,3278.9362891371006, STEADY, 3281.6558809556
481727,354929.09090909094,3222.9537487775756,3276.6883065104757, STEADY, 3280.5482935560144
485528,358730.09090909094,3257.4689449473967,3275.9515101365687, STEADY, 3280.1208982114103
487754,360956.09090909094,3277.6822642512698,3275.6869027131565, STEADY, 3280.0765594121353
487776,360978.09090909094,3277.8820364995563,3274.770129704658, STEADY, 3280.0373715029823
483735,356937.09090909094,3241.187506712067,3272.3832145599067, STEADY, 3279.3557949277033
483442,356644.09090909094,3238.5269035871634,3270.683152726991, STEADY, 3278.65184852528
487824,361026.09090909094,3278.3179032230896,3270.522790094957, STEADY, 3278.6461884354117
489404,362606.09090909094,3292.665182872739,3270.4999070919716, STEADY, 3278.8798383427006
488029,361231.09090909094,3280.1794173548483,3269.3566649983695, STEADY, 3278.9011429166703
482022,355224.09090909094,3225.6325130159594,3266.998626024053, STEADY, 3278.041971466658
483036,356238.09090909094,3234.840197550608,3266.0384479543354, STEADY, 3277.3562290235463
486487,359689.09090909094,3266.1771988613295,3266.5097288491565, STEADY, 3277.1815566772616
486871,360073.09090909094,3269.6641326495987,3266.639580810542, STEADY, 3277.0659039999127
484540,357742.09090909094,3248.4973548879957,3265.311095359439, STEADY, 3276.6330471951874
480749,353951.09090909094,3214.072964285577,3263.501522012235, STEADY, 3275.699314614446
480691,353893.09090909094,3213.546291994641,3262.89857304468, STEADY, 3274.78529957592
482301,355503.09090909094,3228.165988346499,3263.267788481739, STEADY, 3274.1096573841887
481653,354855.09090909094,3222.2817875787946,3263.231829477048, STEADY, 3273.369259244111
478517,351719.09090909094,3193.8051616412627,3261.0154471878786, STEADY, 3272.248638151114
474619,347821.09090909094,3158.409151467634,3258.488873080462, STEADY, 3270.667534169399
475025,348227.09090909094,3162.095857504189,3257.6810667528466, STEADY, 3269.1802509274094
474518,347720.09090909094,3157.492015236865,3257.1763694092206, STEADY, 3267.670950445105
475523,348725.09090909094,3166.6179747608508,3256.328245409678, STEADY, 3266.323577435982
481087,354289.09090909094,3217.1421924637934,3255.2781698282315, STEADY, 3265.6764539495052
481840,355042.09090909094,3223.979851689228,3254.920759114934, STEADY, 3265.1349396344363
484687,357889.09090909094,3249.8321967288175,3256.5000495432046, STEADY, 3264.9387506228263
486609,359811.09090909094,3267.2850267836443,3258.435297795694, STEADY, 3264.968450321064
483596,356798.09090909094,3239.9253093251673,3258.796340731688, STEADY, 3264.6554110586158
481561,354763.09090909094,3221.446376358688,3257.857592775877, STEADY, 3264.121966185777
481059,354261.09090909094,3216.8879368750654,3257.3499896540948, STEADY, 3263.5459414380857
485397,358599.09090909094,3256.2793920144195,3258.372641954186, STEADY, 3263.458392649849
484675,357877.09090909094,3249.723230047934,3258.5640600902707, STEADY, 3263.2948788093504
485219,358421.09090909094,3254.6630529146487,3257.4068339392893, STEADY, 3263.1933279164714
488232,361434.09090909094,3282.0227703731257,3255.5382369732733, STEADY, 3263.4122749217804
488779,361981.09090909094,3286.9898349100613,3254.654335580173, STEADY, 3263.6832813584274
489196,362398.09090909094,3290.77642707076,3255.2342199336076, STEADY, 3263.99115801425
491158,364360.09090909094,3308.592479395198,3255.941595303676, STEADY, 3264.4922964567318
491806,365008.09090909094,3314.4766801629025,3255.8473391247117, STEADY, 3265.047678497912
492141,365343.09090909094,3317.518666670898,3255.184821704941, STEADY, 3265.6242827635488
494632,367834.09090909094,3340.1383335109463,3255.6386679308202, STEADY, 3266.4342180977596
494944,368146.09090909094,3342.971467213915,3256.8808880928905, STEADY, 3267.2571992710514
489210,362412.09090909094,3290.903554865124,3256.4889712639806, STEADY, 3267.5087562454564
487083,360285.09090909094,3271.589210678539,3254.655243635847, STEADY, 3267.5517083973837
485791,358993.09090909094,3259.8571313700913,3252.729983995772, STEADY, 3267.4715565533493
486842,360044.09090909094,3269.4007965041305,3252.506602299961, STEADY, 3267.491445625007
486140,359342.09090909094,3263.026245672451,3253.02201470054, STEADY, 3267.445882360186
481561,354763.09090909094,3221.446376358688,3252.300292050822, STEADY, 3266.9812408854223
482117,355319.09090909094,3226.4951659062863,3250.835235026345, STEADY, 3266.576380135631
