raw,rawFiltered,average,std,stdstd
154544,154544,136977.11999999997,7303.14616761843,984.8219421873699,2
156588,156588,137546.47999999995,7689.898174202296,1059.882202634118,1
159245,159245,138143.43999999994,8177.188245748038,1148.494035521545,2
160123,160123,138724.31999999995,8671.382873429126,1235.3568690601398,1
160252,160252,139290.59999999995,9122.496656069543,1291.008485483149,2
162782,162782,139906.71999999994,9633.648914175774,1332.7443850671561,3
165380,165380,140553.71999999994,10218.637713589818,1375.7846010825626,1
165720,165720,141190.35999999996,10760.73616210342,1403.1389275538993,2
168150,168150,141899.51999999996,11330.60175672944,1423.6321131398565,3
169681,169681,142675.79999999996,11865.150997774968,1443.2933847135084,4
168472,168472,143440.35999999996,12264.385099563711,1421.340350472395,5
170833,170833,144277.03999999995,12670.879424822908,1377.3827719287553,6
174343,174343,145195.99999999994,13143.102869566248,1346.0369319609783,7
173729,173729,146098.07999999993,13517.325389055362,1310.5736793651822,8
177127,177127,147042.65999999992,13994.030155191207,1283.3577660787573,9
179774,179774,148020.69999999992,14528.362784911486,1284.8796918106423,10
180131,180131,148965.47999999992,15040.764342599121,1309.2647451601656,11
181848,181848,149933.79999999993,15559.1250011047,1345.284350549009,12
184196,184196,150956.99999999994,16087.469864462884,1397.5448716980254,13
183887,183887,151943.29999999993,16557.543068040064,1441.0978403409677,14
184799,184799,152957.07999999993,16980.986167876166,1452.1173861093716,15
187579,187579,154039.35999999993,17422.895410074696,1437.1937822599725,16
186301,186301,155072.31999999992,17770.47909701936,1392.3539986170551,17
187356,187356,156141.97999999992,18069.37329681365,1308.7271702091643,18
190628,190628,157303.93999999992,18378.990718110785,1224.3777929849207,1
188824,188824,158399.97999999992,18590.731701027868,1132.160010251959,2
189005,189005,159465.85999999993,18786.078721234047,1019.508953873353,1
190020,190020,160575.23999999993,18919.358714882565,899.6855139399289,2
188527,188527,161657.83999999994,18939.116245865407,774.7285750900471,1
188076,188076,162727.67999999993,18890.31746312388,638.9997765582896,1
190330,190330,163853.41999999993,18824.408287210605,505.2236622620525,1
190751,190751,164936.97999999992,18782.15682448646,384.4703677207844,1
189376,189376,165980.57999999993,18661.03932163489,263.60143943679714,1
191056,191056,167117.81999999992,18420.338600243038,183.5021254617587,2
190736,190736,168223.43999999992,18143.65353743297,221.6049590298356,3
187954,187954,169237.41999999993,17798.006143487088,332.76105185290527,4
188756,188756,170252.55999999994,17431.04228342081,459.08437226273196,1
190157,190157,171302.61999999994,17012.025788706185,572.221808458231,2
188604,188604,172291.95999999993,16544.619687330516,686.6530396359626,1
189669,189669,173241.11999999994,16148.234677066239,795.5092640284169,2
189805,189805,174181.55999999994,15710.326436023051,890.7711541410149,1
187491,187491,175049.05999999994,15215.974052830297,989.1611047351652,2
188444,188444,175916.19999999995,14710.809704431806,1089.8857550299545,1
