raw,rawFiltered,average,std,stdstd
130125,130125,129449.32000000005,906.9922698662056,47.94093310958108,24
130036,130036,129467.14000000006,909.5873132344414,39.06838676416445,25
129237,129237,129462.32000000005,910.1553590442953,28.80835826251889,26
130109,130109,129491.98000000005,906.5750601009532,15.45877731144663,27
131234,,129491.98000000005,906.5750601009532,7.069507451122982,28
130357,130357,129529.16000000005,903.1618096426815,6.3018721116359515,29
128088,128088,129468.74000000005,896.4773462821295,13.400719193878842,30
128291,128291,129398.48000000005,846.9992972825042,16.670894451386438,31
128823,128823,129365.08000000006,836.0360719472933,18.407100312268042,32
128552,128552,129344.20000000006,843.0159191836547,19.32818203450034,33
127655,,129344.20000000006,843.0159191836547,21.158763373094907,34
126996,,129344.20000000006,843.0159191836547,20.976498659643767,35
127252,,129344.20000000006,843.0159191836547,25.103752775128996,36
129537,129537,129332.90000000005,836.5443024712221,27.772109884070456,37
128488,128488,129276.18000000005,794.7180302453628,29.33394116729302,38
125970,,129276.18000000005,794.7180302453628,50.22692454795134,39
126655,,129276.18000000005,794.7180302453628,68.91793832906747,40
127708,,129276.18000000005,794.7180302453628,80.7670487169075,41
128667,128667,129241.50000000006,782.6184574855572,85.93953838894706,42
127473,,129241.50000000006,782.6184574855572,88.05772202741763,43
126898,,129241.50000000006,782.6184574855572,85.32358019837137,44
127696,,129241.50000000006,782.6184574855572,83.03978876371875,45
128564,128564,129211.48000000005,779.2352209680183,77.77508558311439,46
127161,,129211.48000000005,779.2352209680183,66.8531809531706,47
126238,,129211.48000000005,779.2352209680183,51.04816323223716,48
127029,,129211.48000000005,779.2352209680183,50.850929151494434,49
127237,,129211.48000000005,779.2352209680183,52.75781720106079,50
126682,,129211.48000000005,779.2352209680183,56.79044348728464,51
125798,,129211.48000000005,779.2352209680183,64.43922467418408,52
126562,,129211.48000000005,779.2352209680183,70.16246417272055,53
126602,,129211.48000000005,779.2352209680183,73.45273306977805,54
126662,,129211.48000000005,779.2352209680183,75.34258360254962,55
125231,,129211.48000000005,779.2352209680183,77.59461806444926,56
127773,,129211.48000000005,779.2352209680183,73.15803378926256,57
129468,129468,129202.12000000005,773.2641111528955,70.57998011786889,58
128528,128528,129188.54000000005,779.0001594332821,64.7907740734978,59
128154,128154,129154.80000000005,786.5076223388317,52.50041757546513,60
126917,,129154.80000000005,786.5076223388317,38.0721487096979,61
127986,127986,129115.78000000004,795.0828960536667,33.194499538552535,62
129041,129041,129120.84000000004,793.7847657879845,30.918201585305894,63
128713,128713,129119.96000000004,794.2119102588964,28.430529294620253,64
127444,,129119.96000000004,794.2119102588964,30.64829059149864,65
126999,,129119.96000000004,794.2119102588964,31.710476821230053,66
126873,,129119.96000000004,794.2119102588964,31.93503620229535,67
127714,,129119.96000000004,794.2119102588964,31.47908375709222,68
128219,128219,129106.94000000003,803.4849198317827,31.552037126283448,69
127772,127772,129072.72000000003,822.9397800550709,28.89280910111587,70
128285,128285,129061.84000000003,829.6587095891232,30.050666322527555,71
128551,128551,129079.24000000002,809.3921067054509,33.08819857043007,72
127372,,129079.24000000002,809.3921067054509,37.90335729320211,73
127086,,129079.24000000002,809.3921067054509,44.55691096018425,74
126955,,129079.24000000002,809.3921067054509,54.00561810986195,75
128007,128007,129053.48000000003,822.5052763338904,60.235017112917426,76
127889,127889,129014.78000000003,830.8209744566462,68.46979552551528,77
126209,,129014.78000000003,830.8209744566462,90.50760865256774,78
127140,127140,128997.68000000002,859.9232858790906,116.03170829598471,79
128894,128894,129027.30000000002,829.8081043211681,125.30317800261943,80
128134,128134,129024.08000000002,832.9499106171335,125.51787339628189,81
127176,127176,128973.68000000002,866.3393432120537,119.93171691837249,82
128825,128825,128953.92000000003,858.1994835684146,108.91351540304181,83
128927,128927,128923.66000000003,831.5266107570432,93.64782955273526,84
129348,129348,128925.46000000004,832.3454141142936,75.66650920697424,85
