raw,average,std,stdAvg,stdstd
-126.0,25.479999999999805,727.5906057667314,647.0624570504477,72.37821575472104
103.0,54.839999999999804,715.2117269732083,661.9892404852278,69.44211547606193
-332.0,32.759999999999806,718.2861424251474,677.067055473459,63.39661183769606
-844.0,1.9199999999998063,738.4340143844939,694.5429987822395,52.9577835881917
-107.0,0.1599999999998063,738.6390555609682,710.9440712720839,35.94475098082829
1132.0,55.2799999999998,769.0046304151874,726.3377601826178,21.747074582520504
1463.0,75.0799999999998,798.0731755923131,738.4310101930746,24.47958793025321
253.0,73.6799999999998,797.7290627775818,745.6294195728178,29.714734854992738
-580.0,61.8799999999998,805.0951903967624,753.4997355331651,33.72882552728363
-138.0,129.4399999999998,708.8704299094434,751.6934034201842,35.53833387456472
-26.0,136.8799999999998,706.2189077049686,749.5562336140079,37.51138720952065
-135.0,121.6399999999998,707.8088374695523,748.8159446636422,38.24769453832184
-106.0,153.7599999999998,677.8980029473454,744.777130715862,43.08483123614896
-154.0,142.1599999999998,680.5785585808585,738.9915851354984,47.23295776174694
-141.0,95.5199999999998,658.059882989382,730.9336678783399,53.113123443424364
575.0,119.6799999999998,664.1046134458028,720.4436661814013,54.88748654384857
64.0,130.8799999999998,660.7013437249839,706.7064829946685,50.77604172546412
-204.0,132.5999999999998,659.7706874361721,692.9106454605275,42.18610159134018
228.0,167.6399999999998,640.3593915919397,676.4370655800452,22.932826896335936
604.0,217.8399999999998,623.1770650465237,667.8677290937533,25.118747483756785
-50.0,174.1199999999998,601.7243435328166,657.4182726765381,28.498662968581453
-669.0,90.4399999999998,566.670844847341,643.3044734143169,34.38841556582914
-170.0,24.9999999999998,493.82183021814575,624.8968561413969,54.392624358436585
629.0,57.6399999999998,505.5586122300748,607.3948615063185,61.37062991138207
433.0,68.0799999999998,510.4832941438918,592.6372026217695,65.04657153642614
-29.0,71.9599999999998,509.3608135693196,577.1628226341211,64.60910654864108
-1.0,67.7999999999998,509.51498505932005,562.0441867675547,60.87296642022338
814.0,113.6399999999998,522.8605840948418,548.3531764334217,52.12065670515176
1126.0,192.4399999999998,521.0428834558621,536.4215256198139,42.45314371999885
601.0,220.7599999999998,523.2341181536226,526.4272309305238,31.098583485755444
924.0,212.4399999999998,510.1688410712664,517.2716806843688,18.513935345246182
-267.0,143.23999999999978,449.5799177009568,505.5625879697304,20.490307107219564
404.0,149.27999999999977,452.0216384201083,501.3825687899266,25.98574443063011
468.0,191.19999999999976,430.52944150197106,493.87965171711625,33.45501128051636
-132.0,191.43999999999977,430.3474949386822,485.8660717965953,37.82969358777878
-753.0,162.3599999999998,467.0554468154708,481.6355351212104,37.327897724152706
84.0,171.11999999999978,463.4358052632523,477.0276171416036,36.43536309964717
-181.0,168.11999999999978,465.45833927431045,471.2873926595505,33.13463807199605
604.0,198.43999999999977,468.1680963072977,465.9999139446941,28.69423153766699
815.0,236.67999999999978,477.824379453371,461.45894007466893,22.11661965949244
594.0,237.43999999999977,478.37667836130885,458.27972380367316,16.443630694848835
1317.0,287.5599999999998,521.2935510823045,465.45108714180793,24.66718708139749
1298.0,347.63999999999976,547.0938405794743,474.95830735774456,34.15555287015322
1203.0,386.63999999999976,571.3875658430093,489.0441197918484,41.23905257175347
-8.0,362.15999999999974,574.6514547097216,503.47451576895236,43.36767611042338
522.0,385.03999999999974,569.1464823751433,513.6836193249196,45.55409308998198
670.0,438.59999999999974,529.0246875146747,520.2425075500619,42.464184179417806
-832.0,412.1199999999997,573.521704558772,531.0488440785081,40.86767430231621
-500.0,366.9599999999997,598.5689253544651,544.0889269832248,39.50468749709125
405.0,365.8399999999997,598.470495847539,556.1535386226417,35.660930407291325
987.0,406.4799999999997,604.7420686540661,568.7900776519174,27.261334610133083
922.0,443.3999999999997,606.9091530039725,577.3516378440842,24.28156582169519
756.0,441.0799999999997,605.5974848032307,583.2020022664598,23.315167432211314
-842.0,362.3599999999997,638.46584121627,589.9098298037859,28.107884674379484
-1077.0,295.23999999999967,695.5040347834074,601.9950878111545,41.66211145921756
593.0,281.99999999999966,686.5008667146744,613.7305262451076,46.949234231275256
845.0,326.4799999999997,685.5127202320896,629.3793295168491,41.91784795193262
488.0,329.8399999999997,686.0900628926199,640.6361653502339,40.49682611449472
603.0,335.23999999999967,687.6856421359975,649.5478370283871,40.0621403789622
-286.0,329.07999999999964,692.5161612554606,658.9524035691793,37.950855463366054
-373.0,344.27999999999963,672.4792648104469,665.7261231848174,33.448553172195616
-750.0,310.9199999999996,704.4881784671757,675.4840257311378,28.773167049449608
-535.0,296.7599999999996,717.6676824269009,686.6910454935048,19.794723515049288
-240.0,262.9999999999996,722.2574056387369,695.0702019357515,14.681634139070946
183.0,237.7199999999996,713.5015918692817,696.8699576443389,15.692802578798787
511.0,234.3999999999996,712.0276399129453,699.422634964166,15.87361394839977
508.0,202.03999999999962,679.7422735125416,698.8455902922112,16.462737595269356
-256.0,139.87999999999963,646.9409444454717,694.9306784474963,22.55735074210133
-339.0,78.19999999999962,615.3797526730945,687.7000895012061,32.926259733424175
-50.0,76.51999999999961,615.6700492958862,680.0154783052486,39.26319581088201
699.0,83.59999999999961,621.7400099720131,674.9415528214053,43.00903852715075
98.0,60.719999999999615,610.1564074890953,665.5083757235972,45.75154381809481
325.0,106.99999999999962,584.007534197975,652.1423609007046,48.02845821858945
1470.0,185.7999999999996,628.0351582515099,642.7201361619819,42.24284852993583
802.0,201.6799999999996,638.311943801774,635.2011713552312,35.05517349753043
-603.0,138.07999999999961,636.1041373863237,627.608821102569,24.105441589882716
-214.0,92.63999999999962,618.8221637918272,621.5168101304976,16.729930221335707
-253.0,52.27999999999962,607.0327516699564,617.525990852946,14.842643332201236
234.0,95.31999999999962,579.6272402156397,613.9507396072006,18.72678658422583
1383.0,193.71999999999963,581.065057975438,610.4902404751558,21.132171790572354
1227.0,219.07999999999964,611.0017950873787,609.4164189866924,20.8035100268215
940.0,222.87999999999965,615.1639989466216,609.9171781324451,20.875439611064884
1346.0,257.19999999999965,651.8383848777235,616.70026320042,22.324460318958856
1171.0,279.9199999999996,673.0491762122581,621.2016649964947,27.97840105479066
289.0,302.9199999999996,663.0677745147922,623.6772480677965,30.37537427884904
603.0,341.95999999999964,650.7395472844718,625.1407890576113,31.278034727698117
-269.0,361.19999999999965,624.7620346980115,625.7347761482297,31.208724400795667
-712.0,354.11999999999966,635.7836311198954,628.6098640932236,30.673110776361323
-23.0,362.79999999999967,629.0589161596864,633.5530316876283,26.009522091247963
178.0,362.5999999999997,629.1168412942061,638.3582100195051,19.490375591390965
112.0,346.6399999999997,630.209798717855,640.2790103825528,17.54957502445639
423.0,343.2399999999997,629.559038057591,641.7185142936497,15.947752592483358
584.0,376.83999999999975,619.0078306451376,638.4354588703911,16.878646182478963
-125.0,385.39999999999975,610.4703760216373,632.177578851329,14.287101793990116
-811.0,354.95999999999975,649.168297439115,630.7876311437614,11.646345179595725
-168.0,320.27999999999975,653.0097408155558,631.0146504968698,12.048242125452939
863.0,350.87999999999977,659.7657353940104,634.5150205664696,14.548557163266533
1323.0,390.7999999999998,686.6375463080936,639.6004120852895,21.384904496587048
1191.0,379.63999999999976,671.0979588703868,643.8043163563595,22.972561044011115
1112.0,392.03999999999974,681.5696871193726,649.0496009388762,24.925402325456577
715.0,444.75999999999976,652.9362774421402,651.3222488113047,24.127319854994365
717.0,481.9999999999998,640.7378246989946,652.440127475445,23.339176931188778
310.0,504.51999999999975,624.1892097753689,652.9582653884681,22.638204453602125
386.0,510.59999999999974,622.2618741333905,654.1374151996434,20.610741760780265
1362.0,509.75999999999976,621.0967254784069,651.3302580035727,22.88278936230944
1299.0,512.6399999999998,624.5730624994961,648.4865901719667,24.224951746826537
204.0,483.19999999999976,621.0713968619064,644.6171563187563,25.185574035953714
950.0,467.3599999999998,603.6703656798134,636.3204382559283,23.591741304613176
1494.0,480.2799999999998,621.7766492881503,631.3883072977046,20.795406409583343
269.0,479.4799999999998,622.0350549607309,625.4348440818404,12.4071128117847
121.0,460.1999999999998,625.3686272911358,622.67807906674,8.408581911066015
332.0,484.23999999999984,608.1908437324583,619.4233809700863,6.963027185618181
512.0,533.1999999999998,557.0370185185178,612.7081618444013,19.75662140284651
543.0,555.8399999999998,545.3505060050825,605.0170250315705,27.8522627796821
329.0,561.8799999999998,541.95795556482,597.1031480402117,32.93794226222025
673.0,584.3199999999998,534.4278226290239,588.0886240531645,36.34565199932577
912.0,603.8799999999998,537.107536346307,579.6922380016046,37.43832155280715
648.0,606.4399999999997,537.1592002376944,573.0411214573927,38.481182919110836
270.0,622.2399999999997,520.9777945363886,562.9612359822165,37.58644943826803
729.0,683.8399999999997,431.1752942829628,543.8752599144398,49.35836841915474
1118.0,735.2799999999997,402.21959375445596,521.5603565607718,57.278351095339964
187.0,708.2399999999998,415.236537891356,502.2649259766615,57.345332623144856
-799.0,623.3599999999998,490.8874314952457,495.6499672743343,54.38452004892316
-370.0,560.9199999999998,513.4721741243625,492.4621340862623,52.271048307878914
1006.0,556.6799999999998,509.32502157266885,489.1988406870472,50.05062907146567
150.0,534.0799999999998,514.3093948198881,487.1869979061336,48.57474519963433
-11.0,504.9599999999998,523.6528223928517,485.84152651078807,47.3441147099366
417.0,509.2399999999998,522.4778104379166,484.3733875308103,45.93670789170574
-2.0,493.7199999999998,531.5913106889535,485.4347391460668,46.88304203217322
506.0,459.4799999999998,501.2649694522843,492.443706662999,43.35371827198536
1312.0,459.9999999999998,502.1415736622486,502.43590465377827,31.22605762404062
621.0,476.6799999999998,500.28325736526455,510.94057660116914,11.951052776441925
190.0,446.2799999999998,493.6449347456119,511.21632692620574,11.508808977439438
-75.0,383.5199999999998,454.6505576813906,505.33416528190855,20.428230438223817
-106.0,368.5199999999998,464.26579628484313,500.828242753126,23.75031917293631
312.0,376.1599999999998,461.69415677480634,495.56671894861785,25.910761287582332
1272.0,413.7599999999998,493.7316096828311,492.57459767761577,24.16337316550422
1890.0,468.8799999999998,572.2919059361224,497.55600722743634,33.24332823126711
1306.0,499.3999999999998,595.3130269026535,503.92817884880634,43.63848762418206
363.0,500.7599999999998,594.960925103489,513.2977744139268,51.42484906842155
-400.0,457.8399999999998,619.196620145814,525.0032790622834,60.13739879518127
172.0,428.2399999999998,614.4477377287669,536.4197270986336,65.00072783767813
325.0,415.31999999999977,613.0853591466685,548.3637695387393,66.98677554013862
301.0,416.5599999999998,612.8214800412919,564.1808617747295,61.43541915804065
-626.0,362.3599999999998,642.0163786072748,581.9559200069726,55.37050450229462
-277.0,306.5599999999998,634.4942603365294,599.2359303631449,39.96288980812921
-734.0,269.7199999999998,666.3066873444986,616.4934381293117,25.217919491922874
-563.0,279.1599999999998,652.6299827620544,624.5272458119049,22.507972778486188
-174.0,286.9999999999998,645.9274262639724,629.5886857480368,21.010482575617903
386.0,262.19999999999976,629.5401496330472,633.0466082009926,17.594749365066946
-245.0,246.39999999999975,637.0696037325902,634.8339065596703,16.994616859125077
-261.0,236.39999999999975,642.9663132699873,637.6857641137923,15.676030320506745
458.0,238.03999999999974,643.4769602713056,640.724924226256,13.391685303168043
-373.0,223.19999999999973,653.0485433717769,644.7476305593045,10.024071436456481
-391.0,187.31999999999974,661.1169772438153,646.6576904229586,11.085272069086278
-54.0,132.67999999999972,621.1467923124126,645.3229436205469,13.091500941948441
332.0,121.11999999999972,614.6060409725886,640.1528789833559,13.963484139765045
700.0,141.51999999999973,624.9309798689768,637.3829786940481,13.96099391530399
537.0,165.99999999999972,627.9493610156788,635.5851721692188,13.902366655540405
272.0,181.11999999999972,625.7650242702922,635.2076596329433,14.111080172666924
227.0,177.71999999999971,625.2753966053674,634.028238920221,14.396174899038611
1359.0,181.1999999999997,631.5664335602387,632.8882509492462,14.091394906274925
944.0,143.3599999999997,551.2884457341723,623.6693994955328,27.716798748810273
1018.0,131.8399999999997,529.4495012746725,611.3094952858224,37.64145604773622
61.0,119.75999999999969,527.479082428867,597.9457058043276,41.14563926062066
-738.0,106.2399999999997,544.6792289044988,590.2989494635362,43.17862274605491
598.0,123.27999999999969,553.0689302428761,584.145238390565,43.65832412760079
1753.0,180.3999999999997,638.149198855565,585.4670602892239,45.0510505570627
1033.0,209.6799999999997,659.4485405245807,588.6169782401141,48.85208826117705
-813.0,202.1999999999997,669.8633890577985,593.0268147188648,53.75109361118231
-784.0,181.9199999999997,691.3927925571683,599.6385543140449,60.90200670062626
-521.0,190.4399999999997,681.292071288078,604.6111180868288,65.18526494381717
557.0,235.23999999999972,666.9479907758922,616.1770725910008,64.95848900017178
1153.0,288.3199999999997,684.8316417923456,631.7152866427681,60.805814046407136
943.0,310.5999999999997,696.606459918367,648.6280243917181,52.40108905068343
-14.0,319.8399999999997,690.6823686760794,663.2283383688762,40.36120097891591
-1229.0,281.11999999999966,746.9967239553328,682.6211177401218,27.224095489615348
-370.0,247.99999999999966,756.712627091685,694.4774605637338,30.85058393205058
1009.0,303.27999999999963,759.8008433793684,704.5126908492125,33.98624122204109
1324.0,371.87999999999965,771.3528022895877,714.6616321723914,37.13174141747684
487.0,393.51999999999964,766.6759482336716,722.1899477400417,39.223662542355946
550.0,402.23999999999967,767.1662286623412,730.777363477468,38.72692795615694
-667.0,347.55999999999966,792.2995938406125,743.31252378394,36.245334954312845
-118.0,321.3599999999997,796.4210886208373,754.4714684667892,33.60435789547923
-516.0,289.8399999999997,813.1681587470082,766.1276383496534,31.67145081589358
116.0,285.3999999999997,813.801941506654,778.4395956327108,22.573913067575674
1509.0,291.3999999999997,822.2048406571197,785.9604073028895,23.360076889360098
534.0,274.9999999999997,813.0624576254887,791.5953903562698,22.401986668720017
277.0,245.35999999999973,798.8180208282732,795.4971081011603,19.76747132770371
1234.0,292.27999999999975,820.7591373844092,800.4377416106424,19.283809925817796
957.0,360.07999999999976,802.6604223455892,804.0361890218342,15.666035339101589
555.0,358.35999999999973,802.194683602428,807.5390345158428,9.876965790210804
-394.0,272.47999999999973,762.221706329595,804.531245764741,16.45143240676515
-543.0,209.43999999999974,761.8875024568912,801.0778871483465,20.83255533873925
353.0,256.07999999999976,733.0118100003571,793.0622522736813,28.608155805580154
244.0,297.19999999999976,701.6770197177613,781.849760094792,38.53335178409254
170.0,324.83999999999975,682.2432223188439,767.8535982609644,46.024120172903665
998.0,342.47999999999973,693.6241702824373,755.9097695266593,48.189016322739626
1132.0,341.63999999999976,692.65413475991,745.293380919823,49.249257020792655
397.0,319.7999999999998,681.8724220849524,731.4047093898773,45.445658563933065
-20.0,319.5599999999998,681.9909137224627,719.3377585275647,40.69559234781496
183.0,376.0399999999998,605.5956063248805,699.6778507998099,43.32228041273233
-66.0,388.1999999999998,593.4232216555058,682.798002332401,48.26719311170913
108.0,352.1599999999998,581.8737100093108,664.796623087643,48.97681748814329
-46.0,297.3599999999998,551.4855486773878,646.643996955346,53.738436910789794
-50.0,275.87999999999977,554.1324260499465,631.8895375885645,56.77236340078289
114.0,258.43999999999977,552.0879698019143,618.8740123368716,58.62573678907748
286.0,296.5599999999998,518.7685480057552,601.3884501092034,59.78782413878829
-355.0,287.07999999999976,528.3348877369348,584.9565254069059,54.82075833003747
-834.0,274.35999999999973,550.8641124633184,571.8556944447425,44.840204405442066
340.0,283.3199999999997,550.0365602394075,558.660259096437,25.906663743184065
829.0,256.1199999999997,503.60637962599264,548.4613364265482,25.493871522489528
-136.0,229.3199999999997,505.92764067601547,539.7117783285992,23.497598459874784
-1055.0,176.0399999999997,564.8116486050898,538.0055721881771,20.843787910853962
-1694.0,58.9199999999997,632.7763535404902,546.1346526744874,35.33214779938487
-420.0,3.839999999999705,611.788177721668,551.9002278416596,40.49396138098645
505.0,1.839999999999705,610.0624020540844,557.6976710668765,44.09570145243739
429.0,34.75999999999971,610.0192311722634,566.8227393835274,44.53505268610684
228.0,65.59999999999971,599.4278605470381,573.9320366645377,43.48570719324041
466.0,70.1199999999997,601.9984930213691,579.0454747203428,43.478950837081584
-940.0,22.759999999999707,632.268568252447,587.2686755216467,44.96572240108327
-1978.0,-63.160000000000295,742.7218418762163,611.1802217466691,56.27419360322146
-136.0,-108.5200000000003,710.4561982275891,631.6330775018264,51.24672599856643
233.0,-144.4800000000003,668.2549884587464,641.9774114871921,46.97688559499075
-488.0,-179.8800000000003,662.0451537470833,644.9042915078513,47.223581341916464
-363.0,-193.6000000000003,662.1437910303163,649.9398528387162,46.09514173953978
-241.0,-210.56000000000031,657.6956183524405,654.7031744685519,44.14823825252053
290.0,-196.3200000000003,664.4902238558512,660.1502737369107,41.58496368980396
580.0,-177.4400000000003,679.4065692941151,668.1481446116184,36.51989337405432
171.0,-168.7600000000003,682.4099225538849,676.1892875648699,29.185695511911042
-620.0,-191.56000000000031,687.5638198741984,681.718812727045,25.32319517810477
-50.0,-198.12000000000032,685.3961377189102,675.9862423113144,15.414835900170774
137.0,-204.08000000000033,681.7988512750659,673.1205076160621,10.67546657974148
-593.0,-213.60000000000034,685.491298267162,674.8441385969037,11.132430166112606
-24.0,-181.20000000000033,674.4558102648381,676.0852042486791,10.29681679074229
357.0,-180.52000000000032,674.9893107301768,677.3697562186652,9.22269810122789
379.0,-198.52000000000032,653.4859215009909,676.9487865335202,10.159602885682993
454.0,-174.92000000000033,665.8542134731891,677.085185495254,9.999315119435828
-483.0,-152.04000000000033,644.7117483030687,673.6157033961493,13.864128465621107
218.0,-75.56000000000033,565.8406192559876,661.9587730663596,34.78711083835708
1112.0,-14.280000000000328,606.7015424407617,653.872545323016,37.209277241043125
305.0,-22.280000000000328,601.0942368713906,645.442355238264,38.63474478345887
519.0,-18.680000000000327,604.048456334423,637.6673157441996,38.358288173320304
121.0,-22.960000000000328,602.6629227022345,629.3844781877069,36.007919911989
-736.0,-71.04000000000033,609.6430745936506,622.9032046205882,33.02110224389884
289.0,-21.880000000000337,586.710717134091,614.0753452609796,29.53227831727658
-412.0,40.759999999999664,439.7012876942704,592.6968818803075,57.44935690990088
76.0,49.23999999999967,438.2524642258153,569.9367069555701,68.0625546438052
318.0,52.63999999999967,439.9911708205058,549.4646492073139,73.09486816106825
-55.0,69.95999999999967,426.68962771550883,535.549550053266,81.42348013776356
-189.0,76.91999999999966,420.9511059493721,516.974506404127,84.21265111733311
799.0,118.51999999999967,438.50009076395816,500.7150917933838,82.07077756634028
395.0,122.71999999999967,440.62015568968195,484.3722617289097,75.90708891547018
-710.0,71.11999999999966,459.19088144256466,470.0250576029427,64.96295887158217
-212.0,55.79999999999966,461.98354949067124,455.25910509264475,45.37951289122346
601.0,104.63999999999967,452.39910521573705,441.8279439008094,12.319473543287128
1624.0,171.59999999999968,539.9657026145268,451.854385392835,31.841633143792084
4996.0,365.9599999999997,1088.4542610509639,516.8745650753499,193.11578075902665
9813.0,782.1999999999997,2131.796275444725,686.0550755377718,518.5342487134894
20952.0,1621.2399999999998,4481.89716330038,1091.575829096259,1240.3811339635956
33644.0,2952.72,7698.6308783835075,1819.3438063396725,2308.5153279312385
42913.0,4654.08,10953.642739910774,2870.858071254354,3518.014999125748
49121.0,6600.76,13949.17124213478,4221.713179898864,4715.285425942763
50895.0,8655.880000000001,16334.866445294248,5809.280736284032,5742.015038336215
52176.0,10734.2,18314.490678148817,7594.531449149847,6523.97773151579
53179.0,12816.880000000001,19986.044765926046,9547.896015220878,7000.043364114915
53746.0,14954.52,21345.21748611618,11628.421193571045,7104.605592066865
54483.0,17113.08,22474.954682793017,13767.07123574525,6823.286246036856
55458.0,19326.56,23398.465303656132,15893.73813856639,6145.969078083629
56035.0,21597.4,24085.92108265739,17854.140530502093,5255.276687760829
55975.0,23824.84,24582.126927798578,19542.4901354436,4356.667435461372
56107.0,26085.6,24846.699301114422,20931.795791563964,3533.6969969176857
55971.0,28321.399999999998,24920.376766012185,22028.916343951703,2828.1644610413678
55297.0,30520.559999999998,24777.582142057363,22873.187913628015,2190.665578645265
55165.0,32729.359999999997,24412.069177159072,23482.945763529042,1608.0592488442078
55615.0,34961.52,23844.74673737593,23868.81596067403,1107.7983004647817
55057.0,37131.84,23093.974967822236,24043.691708844635,787.2855120956528
54749.0,39306.0,22068.880004205017,24003.084240985834,872.9628012105937
54785.0,41525.8,20679.475815406928,23731.185292160913,1325.2229641254673
54764.0,43724.840000000004,18977.175308627993,23220.310714757972,1934.6060102915035
54957.0,45899.08,16913.4767801774,22453.445699995853,2635.6744017836468
55300.0,48046.12,14372.880697535898,21406.063839638,3436.067168549281
55397.0,50062.16,11425.5934836839,20056.585511405174,4325.668173423846
55170.0,51876.44,7968.461613536205,18375.673458553058,5316.900679485055
55303.0,53250.48,4881.1072032480515,16422.577261161954,6246.708941031766
55613.0,54129.240000000005,2810.638024079232,14319.166389832284,6900.48290385371
55499.0,54632.68000000001,1639.8543769493692,12173.754330744998,7168.726536635868
54973.0,54866.76000000001,1193.2380242013746,10086.190132744634,7021.291797295186
55319.0,55043.72000000001,877.3185747492169,8105.974408678863,6529.6129725002265
55818.0,55189.40000000001,665.9526109266294,6274.852138908727,5744.556409174904
55724.0,55291.20000000001,531.8770534625393,4636.6921662372415,4721.917311808212
54987.0,55340.84000000001,434.3096296422539,3242.835059447877,3555.324268206147
55426.0,55378.56000000001,397.56328603128196,2140.032039682615,2353.2870108024977
56199.0,55408.20000000001,428.77789122107293,1386.063667451102,1365.7493896069977
55563.0,55389.320000000014,410.77660303380304,939.0306074296772,734.1787197611593
54950.0,55348.320000000014,401.3174025630982,698.0985452780637,399.4899884108895
55363.0,55318.56000000001,370.34417289866013,571.1475248729928,255.98354922012933
55814.0,55312.28000000001,360.42569497747076,487.86629195060243,155.98885773749714
56103.0,55344.52000000001,392.25941620309385,439.36037609599015,87.9002802991501
56417.0,55394.60000000001,442.80794934146206,417.0459099374734,45.774538384384606
55528.0,55391.12000000001,441.40179609964315,407.9983842011838,27.46183550132268
55927.0,55425.92000000001,447.9349881400092,409.3609200509593,29.02690088367031
55662.0,55462.44000000001,428.03337066166847,412.40792851399794,29.227116496009376
54825.0,55464.04000000001,425.56573922249567,412.08671331414024,29.062628749437774
54925.0,55470.48000000001,416.03491391948,412.61254440270795,29.08173105922821
55502.0,55492.28000000001,402.62026973314283,412.74283111971243,29.033715559021445
55294.0,55492.040000000015,402.7365868653961,415.98207251638604,25.743189873234115
55480.0,55495.360000000015,402.28128268661544,420.16763128730054,18.84974743321273
55820.0,55521.360000000015,401.4168785688861,421.0833775238798,17.65634766757212
54906.0,55505.48000000002,417.280253067394,418.530607896473,16.108403200969107
54598.0,55464.88000000002,452.71715849964187,419.6621441364729,17.965611001420974
55861.0,55479.36000000002,459.31800574328594,420.80044589680057,19.969747442815954
55755.0,55510.64000000002,450.3084169766183,423.02795052829555,21.80984987811321
55501.0,55517.92000000002,448.6193861169929,425.3333152177453,23.134454083852436
55706.0,55513.44000000002,446.15280611017994,428.3451044368153,23.68187460674153
56326.0,55537.52000000002,472.3443760647383,435.31751506997483,25.29097770307983
55803.0,55570.16000000002,461.2376116493382,441.16761754836904,23.80006946567862
54271.0,55523.96000000002,526.5805526222816,453.59754454193563,31.46843601772623
54868.0,55470.72000000002,522.9118105378667,465.7470377388337,32.4163051160466
56155.0,55494.40000000002,539.6896886174394,477.98798129383823,34.82563392842388
55215.0,55505.00000000002,531.4323287117451,485.85949831504854,37.049053657609264
55078.0,55493.60000000002,537.3797167738924,493.6656694181092,38.81603119646775
55015.0,55461.64000000002,541.1206800705273,502.7468957275001,38.228631629151714
55087.0,55421.00000000002,529.4530007469897,510.83025719049976,34.2699637957719
55617.0,55389.00000000002,491.072784829289,515.3222550624107,27.83829874952758
55707.0,55396.160000000025,494.3413136690002,517.5219488228369,25.088690808605506
55721.0,55387.92000000003,487.0879115724319,520.1069788151462,19.964729591421037
55516.0,55382.08000000003,484.63585670067124,515.9125092229852,22.419326196863192
54910.0,55385.48000000003,481.0002178793616,511.72134995713475,24.536669658415082
54105.0,55352.68000000003,536.0866138974143,511.36104248513226,24.146679862830126
54589.0,55316.16000000003,555.4201782434607,513.7598274383038,27.039657365515254
55113.0,55308.920000000035,556.8397198476399,515.7058277456786,29.277191617804004
54899.0,55285.68000000004,561.3207795904226,517.7258376976681,31.568250191132247
55215.0,55261.48000000004,550.7043577092899,519.8509733938981,32.970348213200396
56091.0,55308.88000000004,568.7688683463589,527.6205817456051,34.39701554368852
55397.0,55340.84000000004,550.0665181593905,533.1931021946442,33.04137908646532
54417.0,55283.08000000004,567.9379487232736,541.2781059097284,30.56987115872964
54771.0,55243.72000000004,567.9656693850454,549.6110871781658,24.80859953161433
55478.0,55242.80000000004,567.5666656878316,558.2677319590128,10.100705580610068
56295.0,55266.36000000004,597.7287598903043,564.4319465583019,13.05924133681734
55998.0,55253.240000000034,577.5863073169256,566.6485594656484,13.221684287298197
55508.0,55241.44000000003,569.1865831166463,567.883245792549,12.818397247989852
54695.0,55258.40000000003,545.8566112084765,566.3368289543544,14.357247988888497
55187.0,55271.16000000003,540.2814585010308,565.2945390335285,15.763724774259526
55809.0,55257.320000000036,521.5711433735593,560.5747665362485,20.400617704347713
56118.0,55293.44000000004,547.9881079001616,560.3669255103256,20.51687290973098
55512.0,55310.80000000004,547.7625032803887,558.3493809660371,20.66462423398542
55992.0,55349.88000000004,559.9803082252042,557.550844850053,20.43055865315485
55377.0,55361.48000000004,557.4123873758043,556.5354170188502,20.15804761234056
54239.0,55306.36000000004,596.202306604057,556.3827716902255,19.848945719836568
55087.0,55281.560000000034,591.9006727483926,557.8142082333721,21.751431512947914
55493.0,55272.44000000003,586.7940067860275,559.5749506003102,23.26100471919493
56106.0,55296.04000000003,607.6103014268266,565.7503196221452,26.736854103021667
56094.0,55343.40000000003,621.6557246579463,573.8877462378367,29.938550364731043
55658.0,55405.52000000003,570.2722942594988,578.7578613264307,24.499045547537175
55276.0,55433.00000000004,546.3132434784925,578.5903748842637,24.713614287888497
54677.0,55415.560000000034,562.9559897540764,580.1097235316325,23.191850808757525
54357.0,55393.880000000034,592.1131864770394,583.3230113568161,22.39253673656701
55188.0,55392.80000000003,592.4629946249752,586.8280720817331,20.745074999113196
55182.0,55356.44000000003,576.167064660933,584.8245478874207,20.710434765024104
56018.0,55381.28000000003,590.5862524644425,584.6931058590258,20.669238031624953
56302.0,55456.68000000003,582.9429968701828,584.3080048674412,20.662381462721747
55460.0,55484.24000000003,565.9126632263925,580.1382410473979,19.72526892873758
55539.0,55486.68000000003,566.0119942191933,574.5738680035225,14.342556513729843
55304.0,55447.04000000003,542.2157120556269,571.7682097831354,17.340469465017783
55422.0,55424.00000000003,530.4242075923684,570.179306194523,20.107321736404206
55314.0,55416.24000000003,530.557614590529,566.9394686781682,23.35761235219068
55756.0,55458.68000000003,513.3227226608909,559.0604222965533,26.600801143536508
55278.0,55462.32000000003,511.7034078448078,550.9844636185366,27.47866464862651
54791.0,55421.60000000003,522.8781884913465,545.6555760015779,27.244447108795967
54899.0,55372.840000000026,512.3959156745833,537.836542322592,24.287168265495847
54995.0,55352.160000000025,516.7763678807263,531.2198794236464,19.671811940058248
54907.0,55308.760000000024,506.68051314412907,525.2966644154201,17.080832354219837
54652.0,55279.760000000024,522.4473393558429,520.940198929085,10.383356856327623
55135.0,55315.60000000002,478.72505679147145,514.5911334026695,14.15805577179485
55587.0,55335.60000000002,479.2010851406711,509.46882115749975,16.564703084246457
55792.0,55347.56000000002,486.65355891023364,505.0784155894702,16.207826057572117
56406.0,55359.56000000002,508.419360764316,504.58807939981267,16.02412329866975
55577.0,55338.88000000002,488.2393937404033,502.2416779893722,16.52065647312648
55362.0,55327.04000000002,483.92705896653166,498.3465650368907,15.7707373263217
55861.0,55350.440000000024,494.912281520671,496.59820162149947,15.069850237359779
55527.0,55384.440000000024,476.3278769923027,492.55335253265713,14.529705734244784
55465.0,55428.760000000024,427.73620655725665,484.6589218739699,23.429871699271633
